name,link,rating,ico_profile,team,vision,product,start,end
ethereum-movie-venture,https://icobench.com/ico/ethereum-movie-venture/,1.8,1.8,0,0,0,19 Mar 2017,17 Apr 2017
gift-token,https://icobench.com/ico/gift-token/,1.8,1.8,0,0,0,15 Nov 2017,10 Jan 2018
gomineworld,https://icobench.com/ico/gomineworld/,2.0,1.8,2.0,3.0,2.0,07 Oct 2017,07 Nov 2017
karbon,https://icobench.com/ico/karbon/,2.0,1.8,4.0,3.0,3.0,26 Aug 2017,23 Sep 2017
magos,https://icobench.com/ico/magos/,1.8,1.8,0,0,0,16 Aug 2017,30 Sep 2017
moncrypt,https://icobench.com/ico/moncrypt/,1.8,1.8,0,0,0,20 Sep 2017,20 Oct 2017
rosenbridge-digital,https://icobench.com/ico/rosenbridge-digital/,1.8,1.8,0,0,0,01 Sep 2017,06 Oct 2017
sunmultiwallet,https://icobench.com/ico/sunmultiwallet/,1.9,1.8,2.0,3.0,2.0,10 Oct 2017,10 Dec 2017
sur-ple,https://icobench.com/ico/sur-ple/,1.8,1.8,0,0,0,14 Nov 2017,15 Dec 2017
thankyou,https://icobench.com/ico/thankyou/,1.8,1.8,1.0,3.0,2.0,17 Aug 2017,05 Oct 2017
veritaseum,https://icobench.com/ico/veritaseum/,1.8,1.8,0,0,0,25 Apr 2017,26 May 2017
verto-exchange-token,https://icobench.com/ico/verto-exchange-token/,1.8,1.8,0,0,0,01 Dec 2017,27 Dec 2017
w3coins,https://icobench.com/ico/w3coins/,1.8,1.8,0,0,0,10 Jul 2017,25 Aug 2017
abab,https://icobench.com/ico/abab/,1.6,1.6,0,0,0,15 Sep 2017,15 Oct 2017
agricoin,https://icobench.com/ico/agricoin/,1.6,1.6,0,0,0,01 Nov 2017,20 Nov 2017
apollo-dae,https://icobench.com/ico/apollo-dae/,1.7,1.6,3.0,2.0,2.0,30 Dec 2017,31 Dec 2017
beuthereum,https://icobench.com/ico/beuthereum/,1.6,1.6,0,0,0,18 Dec 2017,12 Jan 2018
bytebet,https://icobench.com/ico/bytebet/,1.7,1.6,2.0,2.0,2.0,21 Nov 2017,29 Nov 2017
comsa,https://icobench.com/ico/comsa/,1.6,1.6,0,0,0,02 Oct 2017,06 Nov 2017
consolo,https://icobench.com/ico/consolo/,1.6,1.6,0,0,0,25 Nov 2017,25 Dec 2017
dolecoin,https://icobench.com/ico/dolecoin/,1.6,1.6,1.0,3.0,1.0,04 Dec 2017,30 Dec 2017
gamecoin,https://icobench.com/ico/gamecoin/,1.6,1.6,0,0,0,11 Sep 2017,29 Sep 2017
knows,https://icobench.com/ico/knows/,1.7,1.6,1.0,3.0,2.0,17 Jul 2017,17 Aug 2017
lust,https://icobench.com/ico/lust/,1.6,1.6,0,0,0,18 Oct 2017,18 Nov 2017
macroverse,https://icobench.com/ico/macroverse/,1.6,1.6,0,0,0,01 Jul 2017,29 Sep 2017
smart-progress,https://icobench.com/ico/smart-progress/,1.6,1.6,0,0,0,22 Oct 2017,21 Nov 2017
tewtew,https://icobench.com/ico/tewtew/,1.6,1.6,0,0,0,07 Oct 2017,15 Oct 2017
bankcoin,https://icobench.com/ico/bankcoin/,1.5,1.5,0,0,0,05 Nov 2016,19 Dec 2016
beatle,https://icobench.com/ico/beatle/,1.5,1.5,0,0,0,08 Nov 2017,17 Nov 2017
biopaycoin,https://icobench.com/ico/biopaycoin/,2.2,1.5,3.5,3.5,3.0,04 Oct 2017,01 Nov 2017
connect,https://icobench.com/ico/connect/,1.5,1.5,0,0,0,20 Nov 2017,25 Dec 2017
crowd-crypto-fund,https://icobench.com/ico/crowd-crypto-fund/,1.9,1.5,2.0,3.0,2.6,19 Oct 2017,19 Nov 2017
cyberx,https://icobench.com/ico/cyberx/,1.7,1.5,2.0,3.0,2.0,05 Nov 2017,30 Dec 2017
energizium,https://icobench.com/ico/energizium/,1.5,1.5,0,0,0,01 Dec 2017,01 Jan 2018
ethereum-metal,https://icobench.com/ico/ethereum-metal/,1.5,1.5,0,0,0,02 Dec 2017,31 Dec 2017
etherflyer,https://icobench.com/ico/etherflyer/,1.5,1.5,0,0,0,24 Nov 2017,23 Dec 2017
etheroll,https://icobench.com/ico/etheroll/,1.5,1.5,0,0,0,13 Feb 2017,27 Feb 2017
solomon-exchange,https://icobench.com/ico/solomon-exchange/,2.0,1.5,1.0,5.0,4.0,28 Aug 2017,28 Sep 2017
t8coin,https://icobench.com/ico/t8coin/,1.5,1.5,0,0,0,08 Sep 2017,22 Sep 2017
trafficx,https://icobench.com/ico/trafficx/,1.5,1.5,0,0,0,13 Sep 2017,14 Oct 2017
tribetoken,https://icobench.com/ico/tribetoken/,1.7,1.5,2.0,3.0,2.0,24 Jul 2017,14 Aug 2017
uquid,https://icobench.com/ico/uquid/,1.5,1.5,0,0,0,02 Oct 2017,07 Nov 2017
wi-fi-global,https://icobench.com/ico/wi-fi-global/,2.0,1.5,2.7,4.0,2.3,15 Dec 2017,15 Jan 2018
zengold,https://icobench.com/ico/zengold/,1.5,1.5,0,0,0,26 May 2017,09 Jun 2017
7ype,https://icobench.com/ico/7ype/,1.4,1.4,0,0,0,17 Jul 2017,07 Oct 2017
beyond-the-void,https://icobench.com/ico/beyond-the-void/,1.4,1.4,0,0,0,01 Nov 2016,30 Nov 2016
bitpark-coin,https://icobench.com/ico/bitpark-coin/,1.4,1.4,0,0,0,15 Sep 2016,20 Oct 2016
btcsearch,https://icobench.com/ico/btcsearch/,1.5,1.4,2.0,2.0,2.0,10 Sep 2017,10 Nov 2017
coinbet,https://icobench.com/ico/coinbet/,1.7,1.4,2.0,3.0,3.0,05 Oct 2017,05 Nov 2017
cryptex-network,https://icobench.com/ico/cryptex-network/,1.3,1.4,1.0,1.0,1.0,01 Dec 2017,15 Dec 2017
cypher,https://icobench.com/ico/cypher/,1.4,1.4,0,0,0,20 Oct 2017,23 Oct 2017
e4row,https://icobench.com/ico/e4row/,1.4,1.4,0,0,0,02 May 2017,23 May 2017
first-token-asia,https://icobench.com/ico/first-token-asia/,1.2,1.4,1.0,1.0,1.0,26 Nov 2017,21 Jan 2018
spark-coin,https://icobench.com/ico/spark-coin/,1.4,1.4,0,0,0,01 Nov 2017,31 Dec 2017
tokencard,https://icobench.com/ico/tokencard/,1.7,1.4,4.0,4.0,5.0,02 May 2017,02 May 2017
v-coins,https://icobench.com/ico/v-coins/,1.4,1.4,0,0,0,15 Nov 2017,15 Dec 2017
300-token,https://icobench.com/ico/300-token/,1.3,1.3,0,0,0,30 Jun 2017,06 Jul 2017
arcade-city,https://icobench.com/ico/arcade-city/,1.3,1.3,0,0,0,Unknown,15 Nov 2016
battledrome,https://icobench.com/ico/battledrome/,1.3,1.3,0,0,0,01 Jul 2017,05 Aug 2017
cryptochip,https://icobench.com/ico/cryptochip/,1.2,1.3,1.0,1.0,1.0,29 Sep 2017,29 Oct 2017
fapcoin,https://icobench.com/ico/fapcoin/,1.3,1.3,1.0,2.0,1.0,15 Sep 2017,31 Oct 2017
foxcasino,https://icobench.com/ico/foxcasino/,2.1,1.3,3.4,2.8,2.8,18 Dec 2017,31 Dec 2017
hamilton,https://icobench.com/ico/hamilton/,1.5,1.3,2.0,3.0,2.0,01 Nov 2017,01 Dec 2017
makeitviral,https://icobench.com/ico/makeitviral/,1.3,1.3,0,0,0,18 Jul 2017,01 Nov 2017
mcap,https://icobench.com/ico/mcap/,1.8,1.3,1.0,4.0,4.0,27 Apr 2017,07 May 2017
newbium,https://icobench.com/ico/newbium/,1.3,1.3,0,0,0,01 May 2016,31 May 2016
raiden-network,https://icobench.com/ico/raiden-network/,1.3,1.3,0,0,0,18 Oct 2017,01 Nov 2017
rainbow-currency,https://icobench.com/ico/rainbow-currency/,1.3,1.3,0,0,0,06 Nov 2017,17 Nov 2017
s3entigraph,https://icobench.com/ico/s3entigraph/,1.3,1.3,0,0,0,14 Aug 2017,13 Sep 2017
silkos,https://icobench.com/ico/silkos/,1.3,1.3,0,0,0,01 Nov 2017,26 Nov 2017
skincoin,https://icobench.com/ico/skincoin/,1.8,1.3,4.0,5.0,4.0,21 Jun 2017,21 Jul 2017
